task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
160	de/9ca448	13159304	ame_run_shuffle (1122)	CACHED	0	2021-09-14 15:30:45.669	15s	2.2s	58.8%	11.5 MB	340.8 MB	581.2 KB	345.6 KB
150	23/276aef	13159288	ame_run_shuffle (1105)	CACHED	0	2021-09-14 15:30:40.691	29.9s	19.2s	68.3%	17.5 MB	340.8 MB	1.4 MB	876.1 KB
155	32/5c970d	13159299	ame_run_shuffle (1117)	CACHED	0	2021-09-14 15:30:40.816	24.8s	10s	70.0%	14.6 MB	340.9 MB	1.3 MB	392.6 KB
169	86/41678e	13159311	ame_run_shuffle (1131)	CACHED	0	2021-09-14 15:30:45.771	14.9s	2.4s	62.8%	11.7 MB	340.8 MB	616.3 KB	521.1 KB
175	06/d35512	13159314	ame_run_shuffle (1135)	CACHED	0	2021-09-14 15:30:45.816	24.8s	11.1s	68.0%	14.6 MB	340.9 MB	1.3 MB	618.1 KB
137	22/18365f	13159278	ame_run_shuffle (1097)	CACHED	0	2021-09-14 15:30:35.769	24.9s	10.9s	68.1%	13.9 MB	340.8 MB	959.7 KB	520.7 KB
164	bf/9b1d5e	13159307	ame_run_shuffle (1126)	CACHED	0	2021-09-14 15:30:45.710	19.9s	7s	72.6%	14.7 MB	340.9 MB	1.4 MB	733.8 KB
165	45/fe5a2f	13159308	ame_run_shuffle (1127)	CACHED	0	2021-09-14 15:30:45.723	9.9s	211ms	18.6%	0	0	449 KB	280.1 KB
186	ba/13d34a	13159330	ame_run_shuffle (1149)	CACHED	0	2021-09-14 15:30:50.720	14.9s	2.2s	61.9%	11.7 MB	340.8 MB	586.4 KB	455.7 KB
179	99/44f0a5	13159323	ame_run_shuffle (1142)	CACHED	0	2021-09-14 15:30:50.620	20s	7.6s	68.3%	13.5 MB	340.8 MB	895.5 KB	455.1 KB
187	ae/9d230c	13159324	ame_run_shuffle (1144)	CACHED	0	2021-09-14 15:30:50.646	20s	11.7s	68.1%	14.7 MB	340.9 MB	1.3 MB	761.3 KB
183	a1/56f34a	13159328	ame_run_shuffle (1147)	CACHED	0	2021-09-14 15:30:50.696	10s	201ms	12.2%	0	0	418.8 KB	267 KB
182	c5/6b25d5	13159326	ame_run_shuffle (1146)	CACHED	0	2021-09-14 15:30:50.671	10s	176ms	12.3%	0	0	418.8 KB	267.6 KB
176	aa/a60f48	13159315	ame_run_shuffle (1136)	CACHED	0	2021-09-14 15:30:45.828	14.8s	196ms	11.7%	0	0	412.7 KB	264.1 KB
190	74/64705c	13159317	ame_run_shuffle (1137)	CACHED	0	2021-09-14 15:30:45.849	14.8s	180ms	12.5%	0	0	412.5 KB	271.3 KB
158	ce/f241c4	13159302	ame_run_shuffle (1120)	CACHED	0	2021-09-14 15:30:45.619	10s	204ms	15.0%	0	0	413.6 KB	273.3 KB
154	16/a6e94f	13159296	ame_run_shuffle (1114)	CACHED	0	2021-09-14 15:30:40.784	39.8s	25.1s	67.8%	17.9 MB	340.8 MB	1.4 MB	994 KB
162	57/ed6413	13159222	ame_run_shuffle (1124)	CACHED	0	2021-09-14 15:30:20.649	25s	7.8s	68.0%	13.7 MB	340.8 MB	896.7 KB	304.7 KB
185	1c/610b1b	13159321	ame_run_shuffle (1141)	CACHED	0	2021-09-14 15:30:45.900	34.7s	20.2s	68.0%	17.5 MB	340.8 MB	1.4 MB	1012.9 KB
159	50/fa7a71	13159303	ame_run_shuffle (1121)	CACHED	0	2021-09-14 15:30:45.648	10s	191ms	19.2%	0	0	413.8 KB	263.8 KB
178	a1/e05d24	13159320	ame_run_shuffle (1140)	CACHED	0	2021-09-14 15:30:45.888	14.8s	2.2s	59.2%	11.8 MB	340.8 MB	580 KB	393.6 KB
193	23/61c2ed	13159335	ame_run_shuffle (1153)	CACHED	0	2021-09-14 15:30:50.772	19.9s	10.2s	69.0%	14.8 MB	340.9 MB	1.3 MB	538.4 KB
191	38/4b807e	13159332	ame_run_shuffle (1151)	CACHED	0	2021-09-14 15:30:50.741	19.9s	8.1s	68.0%	13.4 MB	340.8 MB	901.9 KB	386.3 KB
166	bf/f904a7	13159309	ame_run_shuffle (1128)	CACHED	0	2021-09-14 15:30:45.735	9.9s	183ms	15.4%	0	0	448.8 KB	288 KB
188	96/42d6c8	13159331	ame_run_shuffle (1150)	CACHED	0	2021-09-14 15:30:50.731	29.9s	20.6s	68.5%	17.4 MB	340.8 MB	1.4 MB	835 KB
134	93/82e7c2	13159274	ame_run_shuffle (1093)	CACHED	0	2021-09-14 15:30:35.725	14.9s	199ms	20.1%	0	0	476.7 KB	300.9 KB
198	08/e2296f	13159341	ame_run_shuffle (1159)	CACHED	0	2021-09-14 15:30:50.834	29.8s	17.2s	70.1%	17.5 MB	340.8 MB	1.4 MB	713.7 KB
199	2f/2a97c5	13159342	ame_run_shuffle (1160)	CACHED	0	2021-09-14 15:30:50.843	19.8s	4.2s	68.3%	13.5 MB	340.8 MB	889 KB	430.9 KB
180	85/8ee782	13159241	ame_run_shuffle (1143)	CACHED	0	2021-09-14 15:30:25.746	24.9s	7.1s	66.1%	13.8 MB	340.9 MB	1 MB	313.7 KB
202	5d/c9d0cf	13159351	ame_run_shuffle (1168)	CACHED	0	2021-09-14 15:30:55.686	29.9s	16.9s	67.9%	17.2 MB	340.8 MB	1.4 MB	542.2 KB
200	fb/95a6d1	13159347	ame_run_shuffle (1164)	CACHED	0	2021-09-14 15:30:55.643	10s	180ms	16.5%	0	0	429.9 KB	275.8 KB
203	8b/c73acc	13159349	ame_run_shuffle (1166)	CACHED	0	2021-09-14 15:30:55.667	10s	186ms	16.7%	0	0	430.2 KB	282.5 KB
181	f0/43390c	13159325	ame_run_shuffle (1145)	CACHED	0	2021-09-14 15:30:50.658	10s	169ms	13.8%	0	0	419.1 KB	267 KB
192	fc/ee9bd7	13159333	ame_run_shuffle (1152)	CACHED	0	2021-09-14 15:30:50.750	19.9s	7.4s	67.3%	13.7 MB	340.9 MB	1 MB	304.8 KB
206	4d/e6e121	13159345	ame_run_shuffle (1162)	CACHED	0	2021-09-14 15:30:55.620	20s	9.6s	68.1%	14.6 MB	340.9 MB	1.3 MB	460.7 KB
184	3c/489d28	13159329	ame_run_shuffle (1148)	CACHED	0	2021-09-14 15:30:50.708	9.9s	189ms	13.5%	0	0	419.1 KB	268.5 KB
196	ae/e88bcb	13159339	ame_run_shuffle (1157)	CACHED	0	2021-09-14 15:30:50.814	14.8s	183ms	16.0%	0	0	406.2 KB	263.4 KB
194	78/b5385b	13159336	ame_run_shuffle (1154)	CACHED	0	2021-09-14 15:30:50.783	14.8s	203ms	11.6%	0	0	406.2 KB	264.5 KB
201	f1/cfc1f2	13159348	ame_run_shuffle (1165)	CACHED	0	2021-09-14 15:30:55.655	10s	183ms	12.4%	0	0	429.9 KB	281.3 KB
208	ec/d29e4d	13159350	ame_run_shuffle (1167)	CACHED	0	2021-09-14 15:30:55.677	10s	2.1s	56.8%	11.6 MB	340.8 MB	597.5 KB	379.4 KB
157	bd/efab9f	13159301	ame_run_shuffle (1119)	CACHED	0	2021-09-14 15:30:40.839	14.8s	200ms	19.1%	0	0	413.6 KB	263.9 KB
205	7c/63bcfd	13159353	ame_run_shuffle (1170)	CACHED	0	2021-09-14 15:30:55.709	19.9s	6.6s	64.8%	13.9 MB	340.9 MB	1 MB	364.1 KB
189	bb/7b0c08	13159318	ame_run_shuffle (1138)	CACHED	0	2021-09-14 15:30:45.859	14.8s	190ms	12.9%	0	0	412.5 KB	282.2 KB
204	c9/b7ca6c	13159352	ame_run_shuffle (1169)	CACHED	0	2021-09-14 15:30:55.698	20s	7.3s	65.6%	13.7 MB	340.8 MB	913 KB	398.9 KB
207	de/2f6ffb	13159354	ame_run_shuffle (1171)	CACHED	0	2021-09-14 15:30:55.720	19.9s	10.5s	69.6%	14.4 MB	340.9 MB	1.3 MB	508.3 KB
195	47/c6ad6c	13159337	ame_run_shuffle (1155)	CACHED	0	2021-09-14 15:30:50.793	14.8s	171ms	12.2%	0	0	406 KB	266.5 KB
197	de/c90ac6	13159340	ame_run_shuffle (1158)	CACHED	0	2021-09-14 15:30:50.825	14.8s	1.6s	51.7%	11.8 MB	340.8 MB	573.5 KB	426.7 KB
177	af/aa8ee6	13159319	ame_run_shuffle (1139)	CACHED	0	2021-09-14 15:30:45.871	14.8s	208ms	15.6%	0	0	412.7 KB	265.1 KB
216	c3/910ed1	13159363	ame_run_shuffle (1179)	CACHED	0	2021-09-14 15:30:55.816	19.8s	5.7s	67.2%	13.5 MB	340.9 MB	1 MB	326.2 KB
211	a3/fc97a8	13159338	ame_run_shuffle (1156)	CACHED	0	2021-09-14 15:30:50.804	14.8s	172ms	13.5%	0	0	406 KB	276 KB
217	98/bd41c0	13159364	ame_run_shuffle (1180)	CACHED	0	2021-09-14 15:30:55.826	44.8s	31.1s	73.4%	16.1 MB	340.9 MB	1.6 MB	3.9 MB
224	37/9a3539	13159370	ame_run_shuffle (1187)	CACHED	0	2021-09-14 15:31:00.650	25s	17.3s	71.2%	15.4 MB	340.8 MB	1.2 MB	1.9 MB
215	d6/e6f09d	13159360	ame_run_shuffle (1176)	CACHED	0	2021-09-14 15:30:55.782	14.9s	2.3s	60.8%	11.6 MB	340.8 MB	584 KB	390.5 KB
222	2e/5d115b	13159368	ame_run_shuffle (1185)	CACHED	0	2021-09-14 15:31:00.631	15s	3.8s	65.8%	13.3 MB	340.8 MB	919.1 KB	1.5 MB
226	e3/f5d0a8	13159362	ame_run_shuffle (1178)	CACHED	0	2021-09-14 15:30:55.806	19.8s	8.1s	67.6%	13.5 MB	340.8 MB	899.5 KB	339.4 KB
220	0f/e45ddf	13159366	ame_run_shuffle (1182)	CACHED	0	2021-09-14 15:30:55.848	14.8s	407ms	23.6%	0	0	751.5 KB	436 KB
225	3a/a66251	13159374	ame_run_shuffle (1190)	CACHED	0	2021-09-14 15:31:00.689	10s	175ms	13.3%	0	0	413.8 KB	264.8 KB
227	32/f61f3d	13159375	ame_run_shuffle (1191)	CACHED	0	2021-09-14 15:31:00.699	10s	191ms	13.2%	0	0	413.6 KB	263.5 KB
228	fd/963518	13159371	ame_run_shuffle (1188)	CACHED	0	2021-09-14 15:31:00.661	25s	13.7s	69.0%	15.6 MB	340.9 MB	1.4 MB	1.9 MB
236	b8/21aa15	13159359	ame_run_shuffle (1175)	CACHED	0	2021-09-14 15:30:55.770	14.9s	169ms	13.6%	0	0	416.7 KB	271 KB
209	b9/7dde88	13159343	ame_run_shuffle (1161)	CACHED	0	2021-09-14 15:30:50.854	19.8s	5.6s	66.7%	13.6 MB	340.9 MB	1 MB	412.3 KB
221	02/612f8a	13159369	ame_run_shuffle (1186)	CACHED	0	2021-09-14 15:31:00.641	50s	41.5s	78.4%	19 MB	340.8 MB	1.7 MB	5.2 MB
231	31/a62f0e	13159377	ame_run_shuffle (1193)	CACHED	0	2021-09-14 15:31:00.721	9.9s	183ms	16.1%	0	0	413.8 KB	267.9 KB
210	21/b498d2	13159346	ame_run_shuffle (1163)	CACHED	0	2021-09-14 15:30:55.631	10s	173ms	15.5%	0	0	430.2 KB	274 KB
214	7a/4bd748	13159357	ame_run_shuffle (1174)	CACHED	0	2021-09-14 15:30:55.750	14.9s	186ms	11.9%	0	0	416.4 KB	277.5 KB
232	90/fc3c84	13159378	ame_run_shuffle (1194)	CACHED	0	2021-09-14 15:31:00.730	14.9s	2.2s	59.2%	11.9 MB	340.8 MB	581.1 KB	427.2 KB
218	36/682887	13159365	ame_run_shuffle (1181)	CACHED	0	2021-09-14 15:30:55.836	14.8s	386ms	25.1%	0	0	751.7 KB	411.6 KB
219	2c/849bfa	13159367	ame_run_shuffle (1183)	CACHED	0	2021-09-14 15:31:00.620	10s	427ms	24.9%	0	0	751.5 KB	405.4 KB
223	27/bb89e5	13159372	ame_run_shuffle (1189)	CACHED	0	2021-09-14 15:31:00.671	20s	12.1s	67.1%	14.7 MB	340.9 MB	1.3 MB	548.9 KB
212	33/157f8e	13159355	ame_run_shuffle (1172)	CACHED	0	2021-09-14 15:30:55.730	9.9s	179ms	17.4%	0	0	416.7 KB	264.8 KB
213	7c/089356	13159356	ame_run_shuffle (1173)	CACHED	0	2021-09-14 15:30:55.739	14.9s	198ms	17.4%	0	0	416.4 KB	270.6 KB
234	9f/a60df0	13159380	ame_run_shuffle (1196)	CACHED	0	2021-09-14 15:31:00.750	19.9s	7.5s	68.4%	13.5 MB	340.8 MB	896.6 KB	394.3 KB
230	ee/9ea85c	13159283	ame_run_shuffle (1184)	CACHED	0	2021-09-14 15:30:40.641	10s	420ms	25.3%	0	0	751.7 KB	407.9 KB
233	5b/6e4f96	13159379	ame_run_shuffle (1195)	CACHED	0	2021-09-14 15:31:00.740	29.9s	19.7s	68.4%	17.3 MB	340.8 MB	1.4 MB	636.9 KB
237	a6/334346	13159381	ame_run_shuffle (1197)	CACHED	0	2021-09-14 15:31:00.762	19.9s	6.7s	66.1%	13.6 MB	340.9 MB	1 MB	350.3 KB
235	0a/c6053e	13159361	ame_run_shuffle (1177)	CACHED	0	2021-09-14 15:30:55.797	29.8s	17.8s	70.2%	17.2 MB	340.8 MB	1.4 MB	606.3 KB
257	20/3f0020	13159404	ame_run_shuffle (1219)	CACHED	0	2021-09-14 15:31:05.882	9.9s	174ms	17.2%	0	0	388.6 KB	253.9 KB
275	9c/3f3cf3	13159421	ame_run_shuffle (1236)	CACHED	0	2021-09-14 15:31:10.829	9.8s	173ms	13.1%	0	0	380.8 KB	254.6 KB
273	7f/8e8214	13159419	ame_run_shuffle (1233)	CACHED	0	2021-09-14 15:31:10.767	14.9s	5.7s	66.3%	13.5 MB	340.9 MB	1021.2 KB	341.7 KB
277	3c/e483e1	13159420	ame_run_shuffle (1235)	CACHED	0	2021-09-14 15:31:10.779	9.9s	172ms	12.4%	0	0	381 KB	250.5 KB
272	3f/e21aa7	13159418	ame_run_shuffle (1232)	CACHED	0	2021-09-14 15:31:10.745	14.9s	6.8s	64.0%	13.4 MB	340.8 MB	864.8 KB	409.8 KB
261	97/ec0f5b	13159408	ame_run_shuffle (1222)	CACHED	0	2021-09-14 15:31:05.922	19.7s	8.8s	71.7%	17.3 MB	340.8 MB	1.4 MB	587.5 KB
255	77/57c9f9	13159316	ame_run_shuffle (1217)	CACHED	0	2021-09-14 15:30:45.838	14.8s	178ms	12.2%	0	0	388.9 KB	254.9 KB
263	e0/1259da	13159409	ame_run_shuffle (1223)	CACHED	0	2021-09-14 15:31:05.939	19.7s	6.3s	65.2%	13.7 MB	340.8 MB	871.7 KB	369.8 KB
268	7c/5f88aa	13159414	ame_run_shuffle (1228)	CACHED	0	2021-09-14 15:31:10.690	9.9s	177ms	8.1%	0	0	381.8 KB	251 KB
267	fd/f0d2c0	13159413	ame_run_shuffle (1226)	CACHED	0	2021-09-14 15:31:10.678	10s	171ms	8.4%	0	0	382 KB	253.4 KB
249	f3/ab34ab	13159393	ame_run_shuffle (1208)	CACHED	0	2021-09-14 15:31:05.720	10s	176ms	11.9%	0	0	404.8 KB	265.2 KB
270	79/7ff223	13159416	ame_run_shuffle (1230)	CACHED	0	2021-09-14 15:31:10.719	9.9s	2s	54.7%	11.6 MB	340.8 MB	549.3 KB	314.4 KB
245	e4/5a8811	13159385	ame_run_shuffle (1201)	CACHED	0	2021-09-14 15:31:00.805	14.9s	166ms	13.3%	0	0	395.8 KB	259.6 KB
240	72/cd7306	13159387	ame_run_shuffle (1203)	CACHED	0	2021-09-14 15:31:00.825	14.8s	2.1s	58.3%	11.9 MB	340.8 MB	563.3 KB	360.2 KB
259	6e/18b42a	13159407	ame_run_shuffle (1221)	CACHED	0	2021-09-14 15:31:05.913	14.7s	2s	55.1%	11.6 MB	340.8 MB	556.2 KB	369.5 KB
251	b8/38bf0e	13159397	ame_run_shuffle (1211)	CACHED	0	2021-09-14 15:31:05.786	10s	189ms	11.9%	0	0	404.8 KB	260.7 KB
269	0a/e27bf1	13159415	ame_run_shuffle (1229)	CACHED	0	2021-09-14 15:31:10.701	9.9s	169ms	13.4%	0	0	382 KB	254.1 KB
266	ac/a453b1	13159327	ame_run_shuffle (1227)	CACHED	0	2021-09-14 15:30:50.685	10s	176ms	12.6%	0	0	381.8 KB	250.8 KB
262	7d/74c8ef	13159392	ame_run_shuffle (1207)	CACHED	0	2021-09-14 15:31:05.708	19.9s	9.1s	67.5%	14.7 MB	340.9 MB	1.3 MB	576.3 KB
284	15/514aaa	13159432	ame_run_shuffle (1246)	CACHED	0	2021-09-14 15:31:10.979	14.7s	179ms	16.0%	0	0	383.6 KB	253.5 KB
253	0e/ba9df7	13159401	ame_run_shuffle (1215)	CACHED	0	2021-09-14 15:31:05.846	14.8s	4.6s	67.0%	13.8 MB	340.9 MB	1 MB	468.2 KB
244	63/20e1dc	13159388	ame_run_shuffle (1204)	CACHED	0	2021-09-14 15:31:05.620	25s	18.2s	69.4%	17.2 MB	340.8 MB	1.4 MB	890.1 KB
242	d1/d039b4	13159396	ame_run_shuffle (1210)	CACHED	0	2021-09-14 15:31:05.763	10s	185ms	11.9%	0	0	404.6 KB	260.6 KB
276	5a/4b6387	13159422	ame_run_shuffle (1237)	CACHED	0	2021-09-14 15:31:10.840	9.8s	174ms	9.0%	0	0	380.8 KB	250.5 KB
283	c9/1837b4	13159427	ame_run_shuffle (1241)	CACHED	0	2021-09-14 15:31:10.908	19.7s	6.6s	64.9%	13.6 MB	340.8 MB	863.8 KB	352.6 KB
280	0c/cadd80	13159428	ame_run_shuffle (1242)	CACHED	0	2021-09-14 15:31:10.917	14.7s	5.8s	66.0%	13.7 MB	340.9 MB	1020.2 KB	303.1 KB
285	97/7a8f64	13159430	ame_run_shuffle (1244)	CACHED	0	2021-09-14 15:31:10.943	9.7s	194ms	12.5%	0	0	383.8 KB	253.4 KB
239	64/4f3828	13159384	ame_run_shuffle (1200)	CACHED	0	2021-09-14 15:31:00.795	14.9s	175ms	12.4%	0	0	395.8 KB	263.5 KB
281	88/898d4c	13159429	ame_run_shuffle (1243)	CACHED	0	2021-09-14 15:31:10.929	19.7s	7.3s	70.2%	14.6 MB	340.9 MB	1.3 MB	365.4 KB
274	9b/ebb89d	13159334	ame_run_shuffle (1234)	CACHED	0	2021-09-14 15:30:50.761	19.9s	7.3s	69.0%	14.8 MB	340.9 MB	1.3 MB	385.5 KB
271	b3/cf0488	13159417	ame_run_shuffle (1231)	CACHED	0	2021-09-14 15:31:10.732	24.9s	13.8s	68.6%	17.4 MB	340.8 MB	1.4 MB	638.8 KB
241	b5/66bf96	13159386	ame_run_shuffle (1202)	CACHED	0	2021-09-14 15:31:00.815	14.9s	176ms	11.6%	0	0	396 KB	259.1 KB
278	1c/5ed800	13159424	ame_run_shuffle (1239)	CACHED	0	2021-09-14 15:31:10.865	9.8s	1.9s	54.7%	11.6 MB	340.8 MB	548.3 KB	336.8 KB
229	80/c7472f	13159376	ame_run_shuffle (1192)	CACHED	0	2021-09-14 15:31:00.710	10s	182ms	16.3%	0	0	413.6 KB	283.9 KB
254	6b/9ec394	13159402	ame_run_shuffle (1216)	CACHED	0	2021-09-14 15:31:05.858	19.8s	9.8s	67.2%	14.6 MB	340.9 MB	1.3 MB	465.5 KB
286	c8/ce5701	13159431	ame_run_shuffle (1245)	CACHED	0	2021-09-14 15:31:10.967	9.7s	168ms	9.1%	0	0	383.6 KB	256.1 KB
279	5c/8d864c	13159425	ame_run_shuffle (1240)	CACHED	0	2021-09-14 15:31:10.882	24.7s	15.6s	69.3%	17.4 MB	340.8 MB	1.4 MB	508.5 KB
250	6e/0d6337	13159399	ame_run_shuffle (1213)	CACHED	0	2021-09-14 15:31:05.815	24.8s	14.7s	70.1%	17.2 MB	340.8 MB	1.4 MB	709.1 KB
282	b2/a7fede	13159423	ame_run_shuffle (1238)	CACHED	0	2021-09-14 15:31:10.852	9.8s	173ms	8.9%	0	0	381 KB	252.3 KB
252	cc/b62011	13159400	ame_run_shuffle (1214)	CACHED	0	2021-09-14 15:31:05.834	19.8s	7.1s	65.4%	13.5 MB	340.8 MB	887.6 KB	455.5 KB
265	23/c42f3a	13159411	ame_run_shuffle (1225)	CACHED	0	2021-09-14 15:31:10.646	15s	8.8s	66.9%	14.3 MB	340.9 MB	1.3 MB	421.7 KB
260	a3/b32e5b	13159395	ame_run_shuffle (1209)	CACHED	0	2021-09-14 15:31:05.742	10s	185ms	13.6%	0	0	404.6 KB	260.3 KB
246	ed/2e1a9f	13159383	ame_run_shuffle (1199)	CACHED	0	2021-09-14 15:31:00.784	14.9s	179ms	12.1%	0	0	396 KB	260.7 KB
258	d9/880c8e	13159406	ame_run_shuffle (1220)	CACHED	0	2021-09-14 15:31:05.903	9.9s	198ms	11.6%	0	0	388.9 KB	262.3 KB
247	6a/3a09d0	13159389	ame_run_shuffle (1205)	CACHED	0	2021-09-14 15:31:05.632	15s	7.6s	67.3%	13.6 MB	340.8 MB	878.8 KB	626.9 KB
243	61/742e9c	13159398	ame_run_shuffle (1212)	CACHED	0	2021-09-14 15:31:05.801	10s	1.9s	56.8%	11.6 MB	340.8 MB	572.1 KB	470.8 KB
238	fc/f5c854	13159382	ame_run_shuffle (1198)	CACHED	0	2021-09-14 15:31:00.772	24.8s	11.1s	68.0%	14.7 MB	340.9 MB	1.3 MB	919.7 KB
291	bf/094e21	13159439	ame_run_shuffle (1252)	CACHED	0	2021-09-14 15:31:15.667	15s	8.6s	67.4%	14.5 MB	340.9 MB	1.3 MB	332.1 KB
264	f4/9a519b	13159410	ame_run_shuffle (1224)	CACHED	0	2021-09-14 15:31:10.634	15s	5.5s	67.2%	13.6 MB	340.9 MB	1 MB	292.8 KB
295	26/b334b4	13159358	ame_run_shuffle (1257)	CACHED	0	2021-09-14 15:30:55.760	14.9s	1.9s	57.3%	11.9 MB	340.8 MB	559.6 KB	347.3 KB
290	bc/a8db16	13159438	ame_run_shuffle (1251)	CACHED	0	2021-09-14 15:31:15.651	10s	4s	61.4%	13.5 MB	340.9 MB	1023 KB	293.9 KB
294	12/c6fa6e	13159443	ame_run_shuffle (1256)	CACHED	0	2021-09-14 15:31:15.776	9.9s	174ms	12.5%	0	0	392.3 KB	257.1 KB
256	55/11c228	13159403	ame_run_shuffle (1218)	CACHED	0	2021-09-14 15:31:05.873	9.9s	127ms	5.6%	0	0	388.6 KB	256.2 KB
248	ec/991d29	13159390	ame_run_shuffle (1206)	CACHED	0	2021-09-14 15:31:05.644	15s	6.8s	64.4%	13.4 MB	340.9 MB	1 MB	450.6 KB
298	a9/158bb0	13159445	ame_run_shuffle (1259)	CACHED	0	2021-09-14 15:31:15.812	14.8s	5.5s	67.8%	13.5 MB	340.8 MB	875.1 KB	295.9 KB
289	a1/e2446d	13159436	ame_run_shuffle (1250)	CACHED	0	2021-09-14 15:31:11.021	14.6s	4.5s	65.3%	13.5 MB	340.8 MB	866.6 KB	300 KB
287	f0/499ed7	13159433	ame_run_shuffle (1247)	CACHED	0	2021-09-14 15:31:10.988	14.6s	173ms	16.9%	0	0	383.8 KB	255.2 KB
302	95/f72a0f	13159451	ame_run_shuffle (1265)	CACHED	0	2021-09-14 15:31:15.890	9.8s	174ms	8.7%	0	0	374.1 KB	249.5 KB
304	f7/5de06a	13159459	ame_run_shuffle (1273)	CACHED	0	2021-09-14 15:31:15.992	14.6s	136ms	10.7%	0	0	383 KB	252.2 KB
292	dd/5ea1c0	13159434	ame_run_shuffle (1248)	CACHED	0	2021-09-14 15:31:10.998	14.6s	1.9s	51.7%	11.7 MB	340.8 MB	551.1 KB	301.7 KB
310	b1/d5451e	13159444	ame_run_shuffle (1258)	CACHED	0	2021-09-14 15:31:15.800	19.8s	12.1s	71.8%	17.1 MB	340.8 MB	1.4 MB	398.3 KB
309	c7/c5fb49	13159465	ame_run_shuffle (1279)	CACHED	0	2021-09-14 15:31:16.071	44.5s	33s	74.1%	16.3 MB	340.9 MB	1.7 MB	4 MB
308	31/146569	13159463	ame_run_shuffle (1277)	CACHED	0	2021-09-14 15:31:16.036	19.6s	5.7s	66.4%	13.7 MB	340.8 MB	866 KB	301 KB
312	19/1b1faf	13159461	ame_run_shuffle (1275)	CACHED	0	2021-09-14 15:31:16.014	14.6s	1.7s	52.3%	11.8 MB	340.8 MB	550.6 KB	306.5 KB
311	81/446def	13159373	ame_run_shuffle (1272)	CACHED	0	2021-09-14 15:31:00.680	10s	166ms	8.6%	0	0	383 KB	256.9 KB
313	eb/ebc597	13159467	ame_run_shuffle (1280)	CACHED	0	2021-09-14 15:31:20.622	10s	469ms	27.3%	0	0	780.3 KB	420.1 KB
288	d2/13b528	13159435	ame_run_shuffle (1249)	CACHED	0	2021-09-14 15:31:11.009	24.6s	12.3s	70.2%	17.3 MB	340.8 MB	1.4 MB	399.1 KB
296	ce/304586	13159441	ame_run_shuffle (1254)	CACHED	0	2021-09-14 15:31:15.752	9.9s	175ms	12.2%	0	0	392.1 KB	254.8 KB
303	90/b18778	13159458	ame_run_shuffle (1271)	CACHED	0	2021-09-14 15:31:15.981	14.7s	160ms	8.5%	0	0	383.2 KB	255.5 KB
316	ab/485109	13159470	ame_run_shuffle (1283)	CACHED	0	2021-09-14 15:31:20.668	10s	388ms	27.2%	0	0	780.3 KB	415.6 KB
319	69/a825a9	13159473	ame_run_shuffle (1286)	CACHED	0	2021-09-14 15:31:20.709	29.9s	21.6s	69.7%	15.3 MB	340.8 MB	1.2 MB	1.7 MB
320	88/cf0f9b	13159394	ame_run_shuffle (1293)	CACHED	0	2021-09-14 15:31:05.732	10s	1.1s	47.0%	11.7 MB	340.8 MB	539.5 KB	299.8 KB
323	35/ca5845	13159483	ame_run_shuffle (1297)	CACHED	0	2021-09-14 15:31:20.819	19.9s	6.6s	66.3%	14.6 MB	340.9 MB	1.3 MB	373.4 KB
293	cf/960ae1	13159440	ame_run_shuffle (1253)	CACHED	0	2021-09-14 15:31:15.738	9.9s	189ms	13.3%	0	0	392.3 KB	257.7 KB
297	16/87827c	13159442	ame_run_shuffle (1255)	CACHED	0	2021-09-14 15:31:15.764	9.9s	168ms	13.2%	0	0	392 KB	259 KB
324	48/8d99c9	13159452	ame_run_shuffle (1266)	CACHED	0	2021-09-14 15:31:15.901	14.7s	1.8s	53.4%	11.8 MB	340.8 MB	541.5 KB	353.6 KB
299	e1/2290e1	13159446	ame_run_shuffle (1260)	CACHED	0	2021-09-14 15:31:15.825	14.8s	6.1s	65.9%	13.6 MB	340.9 MB	1 MB	321.1 KB
325	7b/b59706	13159448	ame_run_shuffle (1262)	CACHED	0	2021-09-14 15:31:15.857	9.8s	161ms	8.7%	0	0	374.1 KB	247.8 KB
317	78/963643	13159455	ame_run_shuffle (1269)	CACHED	0	2021-09-14 15:31:15.934	14.7s	5s	69.2%	13.4 MB	340.9 MB	1013.3 KB	289.6 KB
329	96/5a1505	13159486	ame_run_shuffle (1300)	CACHED	0	2021-09-14 15:31:20.849	9.8s	182ms	9.2%	0	0	376.5 KB	249.2 KB
333	52/d71884	13159453	ame_run_shuffle (1267)	CACHED	0	2021-09-14 15:31:15.912	24.7s	15s	68.7%	17.1 MB	340.8 MB	1.4 MB	472.8 KB
331	ab/8d535e	13159488	ame_run_shuffle (1302)	CACHED	0	2021-09-14 15:31:20.876	14.8s	1.5s	46.8%	12 MB	340.8 MB	544.1 KB	272.7 KB
330	63/0d55f2	13159487	ame_run_shuffle (1301)	CACHED	0	2021-09-14 15:31:20.860	9.8s	158ms	10.0%	0	0	376.8 KB	256.9 KB
326	4f/66bd82	13159456	ame_run_shuffle (1270)	CACHED	0	2021-09-14 15:31:15.945	14.7s	5.7s	67.8%	14.4 MB	340.9 MB	1.3 MB	424 KB
